actor_id,actor_login,year,week_number,week_start,total_events,distinct_repos,push_count,pr_count,issue_count,time_grain,gold_ingested_at
75886413,guanke1000,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
53756,akollegger,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
56811114,pscgyLancer,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
152428796,Envoy-Z-Lab,2024,1,2024-01-01,6,2,1,0,0,week,2026-05-14 21:48:32.391286
74534570,kanchan-dhamane,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
97140962,beardfriend,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
48705422,cyberprophet,2024,1,2024-01-01,4,1,2,2,0,week,2026-05-14 21:48:32.391286
89133841,ElJimBob,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
20069833,Luke-Sikina,2024,1,2024-01-01,3,2,1,1,0,week,2026-05-14 21:48:32.391286
5350086,ischmal,2024,1,2024-01-01,2,1,1,0,0,week,2026-05-14 21:48:32.391286
20982682,ajays97,2024,1,2024-01-01,2,1,1,1,0,week,2026-05-14 21:48:32.391286
71920951,AlenGeoAlex,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
64578117,Tonmoy-abc,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
44315208,keshav-space,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
75952849,IsuriGunaratne,2024,1,2024-01-01,6,2,4,0,0,week,2026-05-14 21:48:32.391286
7570458,kingthorin,2024,1,2024-01-01,3,1,1,1,0,week,2026-05-14 21:48:32.391286
147333250,TomasAINNO,2024,1,2024-01-01,4,1,4,0,0,week,2026-05-14 21:48:32.391286
93830332,NordaCelestia,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
42101045,fbrettnich,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
12042576,fegnze,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
9977198,PeterBowman,2024,1,2024-01-01,3,1,1,0,1,week,2026-05-14 21:48:32.391286
84452050,HuiDanny,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
2375289,Elbehery,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
46601927,detaomega,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
585279,mitar,2024,1,2024-01-01,2,2,0,0,1,week,2026-05-14 21:48:32.391286
5483269,bsunderhus,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
53407535,ipelcher,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
3248,zimbatm,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
22492920,liuchao0807,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
103400784,haha9527upup,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
1530459,vlalov,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
5722339,zachdaniel,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
88955223,NeedAvailableName,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
73077398,BG-Software-BG,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
63249668,aakankshabhende,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
64371378,lianshan9527,2024,1,2024-01-01,5,5,0,0,0,week,2026-05-14 21:48:32.391286
69495129,okinawaa,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
98649716,miegroups2022,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
155331480,ElifElvish,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
60687576,halil-bugol,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
95854825,yeongyukimm,2024,1,2024-01-01,6,1,6,0,0,week,2026-05-14 21:48:32.391286
30651221,s4ndm4n82,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
94037920,SahalN,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
18475310,YutakaIde,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
143384730,Probot-github-test-workflow,2024,1,2024-01-01,69,3,69,0,0,week,2026-05-14 21:48:32.391286
111442474,0xDAV1D-1,2024,1,2024-01-01,17,2,17,0,0,week,2026-05-14 21:48:32.391286
37224242,Charlito33,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
399067,jedmccaleb,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
7404903,Soffid,2024,1,2024-01-01,3,1,2,0,0,week,2026-05-14 21:48:32.391286
72912797,amanecopse,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
93431609,vedant-z,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
7281733,nilslockean,2024,1,2024-01-01,7,1,4,0,2,week,2026-05-14 21:48:32.391286
97008724,metalurgical,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
105894575,AV-01,2024,1,2024-01-01,2,1,0,2,0,week,2026-05-14 21:48:32.391286
32152445,howardchou,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
116948796,NxPKG,2024,1,2024-01-01,11,4,5,5,0,week,2026-05-14 21:48:32.391286
73336529,mzsystem,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
141127569,salmenkhelifi1,2024,1,2024-01-01,3,1,1,2,0,week,2026-05-14 21:48:32.391286
41989590,github-actions-lab[bot],2024,1,2024-01-01,4,1,0,0,0,week,2026-05-14 21:48:32.391286
74150974,kylescudder,2024,1,2024-01-01,12,1,2,3,2,week,2026-05-14 21:48:32.391286
5732281,arpitjalan,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
627094,ildyria,2024,1,2024-01-01,3,1,0,1,0,week,2026-05-14 21:48:32.391286
466945,TeamSPoon,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
16107453,haxe-ci,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
910320,superlopuh,2024,1,2024-01-01,8,1,4,1,0,week,2026-05-14 21:48:32.391286
51877647,elianiva,2024,1,2024-01-01,5,1,1,1,1,week,2026-05-14 21:48:32.391286
2139890,bennyz,2024,1,2024-01-01,3,1,0,1,0,week,2026-05-14 21:48:32.391286
6829345,liushuyu,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
3640909,goamaral,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
103639726,angleKeeper,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
142281343,a2g-leo,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
45070676,baudaux,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
110627236,Siddharthaaa21,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
133862694,PoulavBhowmick03,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
16037166,erhant,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
777185,titusfortner,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
3320978,ywp-open,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
75315486,haanhvu,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
12824216,a00012025,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
63727946,sandeep0009,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
13016572,NonQueueingMatt,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
127625583,auatr,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
34279105,LeshengJin,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
671147,crioto,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
137278716,SynthWave-Systems,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
92876819,urjimyu,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
465045,ryan-williams,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
58522505,MBSck,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
60946035,Paradise91D4,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
13381981,bigcat88,2024,1,2024-01-01,5,1,3,1,0,week,2026-05-14 21:48:32.391286
1165416,kamilsk,2024,1,2024-01-01,4,2,4,0,0,week,2026-05-14 21:48:32.391286
424392,amree,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
114109445,Boberr1,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
315252,mirkokiefer,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
98886309,SEH00N,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
154349819,ThatSCRGamer,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
7987905,yuanyu90221,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
23209206,qq1052121189,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
29426693,citrus-it,2024,1,2024-01-01,3,1,1,1,0,week,2026-05-14 21:48:32.391286
7771049,devstein,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
124887974,summermong,2024,1,2024-01-01,4,1,2,2,0,week,2026-05-14 21:48:32.391286
38435755,Forture128,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
49419645,changeset-bot[bot],2024,1,2024-01-01,57,9,0,0,0,week,2026-05-14 21:48:32.391286
128968609,flopidude,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
42128207,Sakuralbj,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
11742188,shafikshaon,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
13195422,RuiyuanLyu,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
32451103,NickAcPT,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
111435437,SanyHill,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
20901439,arsenlosenko,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
60355426,gg-oh,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
59078280,ntokom89,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
109711900,dongrentianyu,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
38372235,Spectrum184,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
37080671,diamante0018,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
278372,jadesoul,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
39964594,Nimplex,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
301287,mattbenjamin,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
3136577,MichalZalecki,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
81663861,SeanHo1997,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
39721645,1112z-c,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
123033587,brunomint,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
10541294,bigbeef105,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
64542150,ecemsever,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
17974631,IWANABETHATGUY,2024,1,2024-01-01,5,1,0,0,0,week,2026-05-14 21:48:32.391286
99439006,hoxger,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
122687895,hentai-neko,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
108662427,mardaquat,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
366524,lynnfaraday,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
22353562,wookie184,2024,1,2024-01-01,5,1,1,0,0,week,2026-05-14 21:48:32.391286
7562803,ianwieds,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
22096973,rajeshraman63,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
64066841,dwertent,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
85685284,blakkcode,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
10241941,emankov,2024,1,2024-01-01,3,1,1,2,0,week,2026-05-14 21:48:32.391286
48376989,dingyi222666,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
63500239,Donghyeon0915,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
85403795,Nusab19,2024,1,2024-01-01,10,1,10,0,0,week,2026-05-14 21:48:32.391286
155375825,nowbeobsessed,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
74709601,seungho1911,2024,1,2024-01-01,3,2,0,0,0,week,2026-05-14 21:48:32.391286
1386103,jmaynard,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
26967,spytheman,2024,1,2024-01-01,4,1,4,0,0,week,2026-05-14 21:48:32.391286
39680385,abrl91,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
75254185,a-honey,2024,1,2024-01-01,4,1,2,2,0,week,2026-05-14 21:48:32.391286
84004633,hrybun,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
98084875,doda-bot,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
17963169,rusman-plat-d,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
35868598,sumitra19jha,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
38002920,blylan,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
80712255,tothxa,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
46066881,Sany07,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
10103859,AsathalMannan,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
346557,dpanic,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
8201408,kiminh,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
153068434,joomaio-huylq,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
20910904,bhalevy,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
122209088,Sketish,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
22395490,astro-angelfish,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
155320436,COIN1418,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
358627,rhacius,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
4156571,whjpyy,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
19896123,justindbaur,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
4983571,tomudding,2024,1,2024-01-01,2,2,0,2,0,week,2026-05-14 21:48:32.391286
1182205,ammarfaris,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
4278594,LaurenceA,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
6507403,danieljohnson2,2024,1,2024-01-01,3,1,3,0,0,week,2026-05-14 21:48:32.391286
11470442,dynamic11,2024,1,2024-01-01,3,1,1,0,0,week,2026-05-14 21:48:32.391286
1212310,ajagelund,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
120730404,lhyyy1,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
155376558,wu99972,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
208950,sskaje,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
654993,neural-loop,2024,1,2024-01-01,4,2,2,2,0,week,2026-05-14 21:48:32.391286
5496750,ysdede,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
7391409,tugawa,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
48041827,nqyijian,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
63811145,SNesbakk,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
3093423,bsermons,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
22741824,Erkanerkisi,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
108142642,BastienGauthier,2024,1,2024-01-01,2,1,1,1,0,week,2026-05-14 21:48:32.391286
123374678,acciojob-3[bot],2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
4816870,kungenw4301,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
32055958,07OM,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
42582720,Inkypen79,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
39279277,stoobie,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
230851,EB,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
19197331,Luxter77,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
115005390,CodinJack,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
46931079,itsaky,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
85558380,Jenqyang,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
8792193,monkeyotg,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1018798,hatimbt,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
30606887,welcome[bot],2024,1,2024-01-01,4,4,0,0,0,week,2026-05-14 21:48:32.391286
64669468,ayhanoruc,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
716336,bfleischer,2024,1,2024-01-01,5,2,0,0,1,week,2026-05-14 21:48:32.391286
2630109,vinothpandian,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
33456543,shaharzil,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
92700412,LordOfBeer,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
12570945,UVJkiNTQ,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
75459291,cebarber98,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
84067835,yyyyx4,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
507591,rhyw,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
28471267,ibnsultan,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
85305383,RobloxFanboy86,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
4232759,boboshu,2024,1,2024-01-01,8,8,0,0,0,week,2026-05-14 21:48:32.391286
6511017,ShubhamBhatt,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
18117928,WShiBin,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
96482828,pleo-bot-renovate,2024,1,2024-01-01,4,1,0,2,0,week,2026-05-14 21:48:32.391286
70546159,CVXSL,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
10661679,kusterjs,2024,1,2024-01-01,2,1,1,1,0,week,2026-05-14 21:48:32.391286
962989,pajlada,2024,1,2024-01-01,2,1,1,0,0,week,2026-05-14 21:48:32.391286
36492979,69u,2024,1,2024-01-01,5,1,5,0,0,week,2026-05-14 21:48:32.391286
58553015,awmirs,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
106952290,Aleksey-Aleksey,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
137812415,platform-engineering-bot,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
7481857,ngundotra,2024,1,2024-01-01,3,1,1,1,0,week,2026-05-14 21:48:32.391286
76915945,hwanheejung,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
51132453,saswatamcode,2024,1,2024-01-01,2,1,1,1,0,week,2026-05-14 21:48:32.391286
112912477,StanH123h,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
127406519,magical-web-presence,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
119133492,revanced-bot,2024,1,2024-01-01,6,1,2,0,0,week,2026-05-14 21:48:32.391286
84258011,yamasakura,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
84564138,soljjang777,2024,1,2024-01-01,2,1,2,0,0,week,2026-05-14 21:48:32.391286
9733856,UnKnoWn-Consortium,2024,1,2024-01-01,4,1,4,0,0,week,2026-05-14 21:48:32.391286
131862,urschrei,2024,1,2024-01-01,1,1,0,1,0,week,2026-05-14 21:48:32.391286
44593012,c-c-ca,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
11591698,jasonNhym,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
32894787,donkw,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
33490897,alonglong,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
155375885,bjo131,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
62557418,altde,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
86982322,samyakshah3008,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
25888798,AlbericoD,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
44864956,KAction,2024,1,2024-01-01,2,1,0,0,0,week,2026-05-14 21:48:32.391286
57513260,HSTEHSTEHSTE,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
74156537,frasalvi,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
2255638,kcrane3576,2024,1,2024-01-01,62,31,0,31,0,week,2026-05-14 21:48:32.391286
127320,BeauBouchard,2024,1,2024-01-01,3,1,1,0,0,week,2026-05-14 21:48:32.391286
5761292,marksisson,2024,1,2024-01-01,4,4,4,0,0,week,2026-05-14 21:48:32.391286
52942581,musthafa45,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
121875306,whosumdotcom12[bot],2024,1,2024-01-01,14,2,14,0,0,week,2026-05-14 21:48:32.391286
124024787,Tatayless,2024,1,2024-01-01,2,1,1,0,0,week,2026-05-14 21:48:32.391286
137596052,Dooohooo,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
61746913,BryonLewis,2024,1,2024-01-01,4,1,2,1,1,week,2026-05-14 21:48:32.391286
23008698,oakkim,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
1287072,jdmedlock,2024,1,2024-01-01,5,2,0,1,0,week,2026-05-14 21:48:32.391286
94621779,karimkhaleel,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
26598684,nikitasinelnikov,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
2207657,fardog,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
39329336,hamidreza-rahmani,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
13142652,mhscott,2024,1,2024-01-01,1,1,1,0,0,week,2026-05-14 21:48:32.391286
3771497,pjvea,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
23114548,tldr-bot,2024,1,2024-01-01,4,1,0,0,0,week,2026-05-14 21:48:32.391286
22594902,ctorrao,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
114225974,gs0428,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
58973113,acqn,2024,1,2024-01-01,2,1,0,1,0,week,2026-05-14 21:48:32.391286
29099916,kenhktsui,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1135953,sbinq,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
48083661,zhshy666,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
13688759,lgxbslgx,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
46402434,thaiph99,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
2544185,wensonsmith,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
107781752,gamer-mitsuha,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
81839837,g1an123,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
92709487,lostintime101,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
37222991,elypt,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
9352536,chenzl25,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
11723921,milanholemans,2024,1,2024-01-01,3,1,0,0,0,week,2026-05-14 21:48:32.391286
100268810,alittleba1,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
89584709,Jenefer-Monroe,2024,1,2024-01-01,2,1,0,0,1,week,2026-05-14 21:48:32.391286
101470903,schlawg,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
1110,djwhitt,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
95344309,ChristopherMassamba,2024,1,2024-01-01,1,1,0,0,1,week,2026-05-14 21:48:32.391286
2963232,marcinkunert,2024,1,2024-01-01,2,2,0,0,0,week,2026-05-14 21:48:32.391286
2101,ericstewart,2024,1,2024-01-01,5,5,0,0,0,week,2026-05-14 21:48:32.391286
5088904,nienie,2024,1,2024-01-01,1,1,0,0,0,week,2026-05-14 21:48:32.391286
